"AAAA","1111","{'杭州': 7, '福州': 2, '瑞典': 2, '成都': 2, '北京': 2, '南京': 2, '海口': 1, '宋朝': 1, '松江': 1, '上海': 1, '新竹': 1, '彰化': 1, '台南': 1, '基隆': 1, '中壢': 1, '成功大學': 1, '台灣大學': 1, '清潔用品': 1, '內湖': 1}","[['杭州', '市', '地方', '空間', '物體', '事物', 'TopNode']]"
"AAAA","123","{'成都': 10, '瑞典': 4, '吉林': 4, '挪威': 3, '昆明': 3, '湖南': 2, '天津': 1, '新竹': 1, '杭州': 1, '南京': 1}","[['成都', '市', '地方', '空間', '物體', '事物', 'TopNode']]"
"AAAA","啞鈴","{'髖': 7, '膝蓋': 2, '滑輪': 2, '拳擊': 2, '桿子': 2, '重量': 1, '肌肉': 1, '骨盆': 1, '腳指甲': 1, '手推車': 1, '裁縫機': 1, '關節': 1, '姿勢': 1, '墊子': 1, '膠布': 1, '紙板': 1, '塑膠': 1, '清潔用品': 1, '胸飾': 1, '體操': 1}","[['髖', '骨', '身體部件', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","年輪","{'樹幹': 6, '木麻黃': 5, '樹枝': 4, '鳳凰樹': 3, '樹': 3, '椰子樹': 3, '岩石': 1, '藤蔓': 1, '紋路': 1, '簡冊': 1, '漆樹': 1, '胸飾': 1}","[['樹幹', '樹', '植物', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","手錶","{'錶': 10, '勞力士': 7, '計時器': 6, '胸飾': 2, '眼鏡': 1, '電池': 1, '時間值': 1, '石英': 1, '手腕': 1}","[['勞力士', '錶', '計時器', '用具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","標靶","{'藥物': 6, '麻醉藥': 5, '腫瘤': 3, '阿斯匹靈': 2, '止痛藥': 2, '靶': 1, '箭': 1, '武器': 1, '癌症': 1, '無生物': 1, '維他命': 1, '視網膜': 1, '中藥': 1, '泌尿器': 1, '劣馬': 1, '彈藥': 1, '子彈': 1}","[['藥物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","洞","{'藥物': 6, '麻醉藥': 5, '腫瘤': 3, '阿斯匹靈': 2, '止痛藥': 2, '靶': 1, '箭': 1, '武器': 1, '癌症': 1, '無生物': 1, '維他命': 1, '視網膜': 1, '中藥': 1, '泌尿器': 1, '劣馬': 1, '彈藥': 1, '子彈': 1}","[['洞', '部分', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","甜甜圈","{'奶油': 6, '餅乾': 4, '冰品': 3, '麵包': 3, '三明治': 2, '杯子': 2, '果汁': 1, '汽水': 1, '小吃': 1, '百香果': 1, '清潔用品': 1, '鰹': 1, '糖果': 1, '草莓': 1, '乳酪': 1, '爆米花': 1}","[['奶油', '食用油', '食材', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","甜甜圈","{'奶油': 6, '餅乾': 4, '冰品': 3, '麵包': 3, '三明治': 2, '杯子': 2, '果汁': 1, '汽水': 1, '小吃': 1, '百香果': 1, '清潔用品': 1, '鰹': 1, '糖果': 1, '草莓': 1, '乳酪': 1, '爆米花': 1}","[['奶油', '食用油', '食材', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","眼睛","{'眼': 10, '眼眶': 8, '眼皮': 5, '眼球': 3, '帳子': 2, '耳朵': 1, '腳指甲': 1}","[['眼', '身體部件', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","箭靶","{'弓箭': 5, '靶': 4, '箭': 3, '棍子': 2, '叛徒': 2, '託詞': 2, '鞭子': 1, '刀子': 1, '棋子': 1, '人選': 1, '詛咒': 1, '武器': 1, '士兵': 1, '槍': 1, '殷鑑': 1, '生力軍': 1, '擦子': 1, '暗器': 1}","[['弓箭', '武器', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","箭靶","{'弓箭': 5, '靶': 4, '箭': 3, '棍子': 2, '叛徒': 2, '託詞': 2, '鞭子': 1, '刀子': 1, '棋子': 1, '人選': 1, '詛咒': 1, '武器': 1, '士兵': 1, '槍': 1, '殷鑑': 1, '生力軍': 1, '擦子': 1, '暗器': 1}","[['弓箭', '武器', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","荷包蛋","{'蛋': 4, '早餐': 3, '甘藍菜': 3, '三明治': 2, '咖哩': 2, '馬鈴薯': 2, '蘆筍': 2, '豆腐': 2, '奶油': 1, '午餐': 1, '雞肉': 1, '腳指甲': 1, '醬菜': 1, '包子': 1, '擦子': 1, '甜湯': 1, '牛肉': 1, '醬料': 1}","[['蛋', '胚', '身體部件', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","輪胎","{'蛋': 4, '早餐': 3, '甘藍菜': 3, '三明治': 2, '咖哩': 2, '馬鈴薯': 2, '蘆筍': 2, '豆腐': 2, '奶油': 1, '午餐': 1, '雞肉': 1, '腳指甲': 1, '醬菜': 1, '包子': 1, '擦子': 1, '甜湯': 1, '牛肉': 1, '醬料': 1}","[['輪胎', '車', '交通工具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","輪胎","{'蛋': 4, '早餐': 3, '甘藍菜': 3, '三明治': 2, '咖哩': 2, '馬鈴薯': 2, '蘆筍': 2, '豆腐': 2, '奶油': 1, '午餐': 1, '雞肉': 1, '腳指甲': 1, '醬菜': 1, '包子': 1, '擦子': 1, '甜湯': 1, '牛肉': 1, '醬料': 1}","[['輪胎', '車', '交通工具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","輪胎","{'蛋': 4, '早餐': 3, '甘藍菜': 3, '三明治': 2, '咖哩': 2, '馬鈴薯': 2, '蘆筍': 2, '豆腐': 2, '奶油': 1, '午餐': 1, '雞肉': 1, '腳指甲': 1, '醬菜': 1, '包子': 1, '擦子': 1, '甜湯': 1, '牛肉': 1, '醬料': 1}","[['輪胎', '車', '交通工具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"AAAA","鏡頭","{'相機': 10, '畫面': 9, '銳利度': 9, '電池': 1, '掃瞄器': 1}","[['銳利度', '外觀', '性質', '屬性', '關聯', '物體', '事物', 'TopNode']]"
"AAAA","電燈","{'燈': 8, '燈光': 6, '燈泡': 5, '手電筒': 3, '帳子': 3, '火把': 1, '火柴': 1, '電報機': 1, '燭火': 1, '蠟燭': 1}","[['燈光', '光', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","圖形","{'燈': 8, '燈光': 6, '燈泡': 5, '手電筒': 3, '帳子': 3, '火把': 1, '火柴': 1, '電報機': 1, '燭火': 1, '蠟燭': 1}","[['圖形', '形狀', '外觀', '性質', '屬性', '關聯', '物體', '事物', 'TopNode']]"
"as01","太陽","{'燈': 8, '燈光': 6, '燈泡': 5, '手電筒': 3, '帳子': 3, '火把': 1, '火柴': 1, '電報機': 1, '燭火': 1, '蠟燭': 1}","[['太陽', '恆星', '天體', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","太陽餅","{'糕餅': 8, '甜湯': 8, '餡': 4, '蜜餞': 4, '醬菜': 3, '鳳梨': 1, '餅乾': 1, '廚師': 1}","[['糕餅', '點心', '食品', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","射擊","{'遊戲': 4, '靶': 2, '飛彈': 2, '槍': 2, '子彈': 2, '弓箭': 1, '武器': 1, '時間值': 1, '亞利桑那': 1, '動作': 1, '類型': 1, '拳擊': 1, '彈藥': 1, '戰車': 1, '飛行器': 1, '警車': 1, '獎牌': 1, '選手': 1, '保齡球': 1, '高爾夫球': 1, '滑翔翼': 1, '畫面': 1, '軟體': 1}","[['遊戲', '事務', '事情', '抽象物', '萬物', '物體', '事物', 'TopNode']]"
"as01","按鈕","{'遊戲': 4, '靶': 2, '飛彈': 2, '槍': 2, '子彈': 2, '弓箭': 1, '武器': 1, '時間值': 1, '亞利桑那': 1, '動作': 1, '類型': 1, '拳擊': 1, '彈藥': 1, '戰車': 1, '飛行器': 1, '警車': 1, '獎牌': 1, '選手': 1, '保齡球': 1, '高爾夫球': 1, '滑翔翼': 1, '畫面': 1, '軟體': 1}","[['按鈕', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","星球","{'宇宙': 9, '太空船': 7, '行星': 4, '生物': 1, '幽浮': 1, '燈籠魚': 1, '愛斯基摩': 1, '銀河': 1, '維度': 1, '飛船': 1, '明尼蘇達': 1, '恆星': 1, '天體': 1}","[['宇宙', '天體', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","杯墊","{'胸飾': 4, '長頸鹿': 4, '硯台': 2, '壺': 2, '杯子': 2, '裁縫機': 2, '裝飾品': 1, '咖啡': 1, '飲品': 1, '餐具': 1, '湯匙': 1, '腳指甲': 1, '清潔用品': 1, '畫本': 1, '聖誕紅': 1, '海報': 1, '櫃子': 1, '塑膠': 1, '墊子': 1, '枕頭': 1}","[['胸飾', '衣飾', '衣物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","杯墊","{'胸飾': 4, '長頸鹿': 4, '硯台': 2, '壺': 2, '杯子': 2, '裁縫機': 2, '裝飾品': 1, '咖啡': 1, '飲品': 1, '餐具': 1, '湯匙': 1, '腳指甲': 1, '清潔用品': 1, '畫本': 1, '聖誕紅': 1, '海報': 1, '櫃子': 1, '塑膠': 1, '墊子': 1, '枕頭': 1}","[['胸飾', '衣飾', '衣物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","杯墊","{'胸飾': 4, '長頸鹿': 4, '硯台': 2, '壺': 2, '杯子': 2, '裁縫機': 2, '裝飾品': 1, '咖啡': 1, '飲品': 1, '餐具': 1, '湯匙': 1, '腳指甲': 1, '清潔用品': 1, '畫本': 1, '聖誕紅': 1, '海報': 1, '櫃子': 1, '塑膠': 1, '墊子': 1, '枕頭': 1}","[['胸飾', '衣飾', '衣物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","杯蓋","{'蓋子': 6, '外包裝': 4, '壺': 4, '硯台': 2, '飲水機': 2, '飲品': 2, '塑膠': 2, '杯子': 2, '鍋子': 1, '清潔用品': 1, '湯匙': 1, '水龍頭': 1, '優酪乳': 1, '吸管': 1}","[['蓋子', '用具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","杯蓋","{'蓋子': 6, '外包裝': 4, '壺': 4, '硯台': 2, '飲水機': 2, '飲品': 2, '塑膠': 2, '杯子': 2, '鍋子': 1, '清潔用品': 1, '湯匙': 1, '水龍頭': 1, '優酪乳': 1, '吸管': 1}","[['蓋子', '用具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","棒棒糖","{'糖果': 6, '餅乾': 3, '糖': 3, '奶油': 2, '擦子': 2, '汽水': 2, '草莓': 1, '球棒': 1, '香蕉': 1, '杯子': 1, '三明治': 1, '麵包': 1, '火柴': 1, '爆米花': 1, '冰品': 1, '果汁': 1, '舌頭': 1, '腳指甲': 1}","[['糖果', '點心', '食品', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","棒棒糖","{'糖果': 6, '餅乾': 3, '糖': 3, '奶油': 2, '擦子': 2, '汽水': 2, '草莓': 1, '球棒': 1, '香蕉': 1, '杯子': 1, '三明治': 1, '麵包': 1, '火柴': 1, '爆米花': 1, '冰品': 1, '果汁': 1, '舌頭': 1, '腳指甲': 1}","[['糖果', '點心', '食品', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","標靶","{'藥物': 6, '麻醉藥': 5, '腫瘤': 3, '阿斯匹靈': 2, '止痛藥': 2, '靶': 1, '箭': 1, '武器': 1, '癌症': 1, '無生物': 1, '維他命': 1, '視網膜': 1, '中藥': 1, '泌尿器': 1, '劣馬': 1, '彈藥': 1, '子彈': 1}","[['藥物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","樞紐","{'交通網': 9, '北迴鐵路': 5, '機場': 4, '交通': 2, '航線': 2, '南迴鐵路': 2, '港口': 1, '經脈': 1, '鐵路': 1, '關隘': 1, '察哈爾': 1, '贛江': 1}","[['交通網', '道路', '設施', '建築物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","甜甜圈","{'奶油': 6, '餅乾': 4, '冰品': 3, '麵包': 3, '三明治': 2, '杯子': 2, '果汁': 1, '汽水': 1, '小吃': 1, '百香果': 1, '清潔用品': 1, '鰹': 1, '糖果': 1, '草莓': 1, '乳酪': 1, '爆米花': 1}","[['奶油', '食用油', '食材', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","種子","{'奶油': 6, '餅乾': 4, '冰品': 3, '麵包': 3, '三明治': 2, '杯子': 2, '果汁': 1, '汽水': 1, '小吃': 1, '百香果': 1, '清潔用品': 1, '鰹': 1, '糖果': 1, '草莓': 1, '乳酪': 1, '爆米花': 1}","[['種子', '身體部件', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","箭靶","{'弓箭': 5, '靶': 4, '箭': 3, '棍子': 2, '叛徒': 2, '託詞': 2, '鞭子': 1, '刀子': 1, '棋子': 1, '人選': 1, '詛咒': 1, '武器': 1, '士兵': 1, '槍': 1, '殷鑑': 1, '生力軍': 1, '擦子': 1, '暗器': 1}","[['弓箭', '武器', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","紅心","{'撲克牌': 2, '牌': 2, '皇后': 2, '梅花': 2, '芍藥': 1, '蓮藕': 1, '柳橙': 1, '心': 1, '花椰菜': 1, '寶石': 1, '燈泡': 1, '蔥': 1, '漢字': 1, '錯字': 1, '符號': 1, '遊戲': 1, '盤子': 1, '茶葉': 1, '楊桃': 1, '台灣': 1, '辣椒': 1, '香菜': 1, '甜椒': 1, '鳳梨': 1, '檸檬': 1, '芭樂': 1}","[['梅花', '花', '花草', '植物', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","紅心","{'撲克牌': 2, '牌': 2, '皇后': 2, '梅花': 2, '芍藥': 1, '蓮藕': 1, '柳橙': 1, '心': 1, '花椰菜': 1, '寶石': 1, '燈泡': 1, '蔥': 1, '漢字': 1, '錯字': 1, '符號': 1, '遊戲': 1, '盤子': 1, '茶葉': 1, '楊桃': 1, '台灣': 1, '辣椒': 1, '香菜': 1, '甜椒': 1, '鳳梨': 1, '檸檬': 1, '芭樂': 1}","[['梅花', '花', '花草', '植物', '生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","蓋子","{'撲克牌': 2, '牌': 2, '皇后': 2, '梅花': 2, '芍藥': 1, '蓮藕': 1, '柳橙': 1, '心': 1, '花椰菜': 1, '寶石': 1, '燈泡': 1, '蔥': 1, '漢字': 1, '錯字': 1, '符號': 1, '遊戲': 1, '盤子': 1, '茶葉': 1, '楊桃': 1, '台灣': 1, '辣椒': 1, '香菜': 1, '甜椒': 1, '鳳梨': 1, '檸檬': 1, '芭樂': 1}","[['蓋子', '用具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","車輪","{'煞車': 5, '汽車': 5, '輪胎': 3, '腳踏車': 3, '滑輪': 3, '車': 2, '貨車': 1, '火車': 1, '機車': 1, '榫頭': 1, '時鐘': 1, '馬車': 1, '戰車': 1, '騎兵': 1, '遊戲': 1}","[['煞車', '車', '交通工具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","車輪餅","{'甜湯': 9, '醬菜': 8, '虱目魚': 4, '蜜餞': 3, '甘藍菜': 1, '鰻': 1, '餅乾': 1, '香腸': 1, '糕餅': 1, '小吃': 1}","[['醬菜', '菜餚', '食品', '食物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","軌道","{'甜湯': 9, '醬菜': 8, '虱目魚': 4, '蜜餞': 3, '甘藍菜': 1, '鰻': 1, '餅乾': 1, '香腸': 1, '糕餅': 1, '小吃': 1}","[['軌道', '道路', '設施', '建築物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","軸心","{'基礎': 2, '重點': 2, '線': 2, '榫頭': 2, '同盟國': 2, '中心': 1, '力量': 1, '框架': 1, '心': 1, '規劃': 1, '軌道': 1, '大綱': 1, '距離': 1, '物體': 1, '機床': 1, '滑輪': 1, '形狀': 1, '餐廳': 1, '戰爭': 1, '蘇聯': 1, '燈': 1, '機車': 1, '記敘文': 1, '實詞': 1, '懷德海': 1}","[['重點', '意思', '訊息', '抽象物', '萬物', '物體', '事物', 'TopNode']]"
"as01","軸心","{'基礎': 2, '重點': 2, '線': 2, '榫頭': 2, '同盟國': 2, '中心': 1, '力量': 1, '框架': 1, '心': 1, '規劃': 1, '軌道': 1, '大綱': 1, '距離': 1, '物體': 1, '機床': 1, '滑輪': 1, '形狀': 1, '餐廳': 1, '戰爭': 1, '蘇聯': 1, '燈': 1, '機車': 1, '記敘文': 1, '實詞': 1, '懷德海': 1}","[['重點', '意思', '訊息', '抽象物', '萬物', '物體', '事物', 'TopNode']]"
"as01","軸承","{'榫頭': 7, '滑輪': 4, '活門': 3, '機床': 2, '螺絲': 2, '輪胎': 2, '水龍頭': 2, '樹脂': 1, '煞車': 1, '關節': 1, '蓋子': 1, '消毒劑': 1, '起重機': 1, '橡膠': 1, '閘門': 1}","[['榫頭', '木', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","軸承","{'榫頭': 7, '滑輪': 4, '活門': 3, '機床': 2, '螺絲': 2, '輪胎': 2, '水龍頭': 2, '樹脂': 1, '煞車': 1, '關節': 1, '蓋子': 1, '消毒劑': 1, '起重機': 1, '橡膠': 1, '閘門': 1}","[['榫頭', '木', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","輪子","{'榫頭': 7, '滑輪': 4, '活門': 3, '機床': 2, '螺絲': 2, '輪胎': 2, '水龍頭': 2, '樹脂': 1, '煞車': 1, '關節': 1, '蓋子': 1, '消毒劑': 1, '起重機': 1, '橡膠': 1, '閘門': 1}","[['輪子', '用具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","輪子","{'榫頭': 7, '滑輪': 4, '活門': 3, '機床': 2, '螺絲': 2, '輪胎': 2, '水龍頭': 2, '樹脂': 1, '煞車': 1, '關節': 1, '蓋子': 1, '消毒劑': 1, '起重機': 1, '橡膠': 1, '閘門': 1}","[['輪子', '用具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","輪廓","{'彎度': 4, '紋路': 3, '臉頰': 3, '皺摺': 2, '臉': 2, '額頭': 2, '外觀': 2, '形狀': 2, '風格': 1, '帳子': 1, '宏論': 1, '簡冊': 1, '腳指甲': 1, '美醜': 1, '胸飾': 1, '樣式': 1, '頭頂': 1, '長度': 1}","[['彎度', '外觀', '性質', '屬性', '關聯', '物體', '事物', 'TopNode']]"
"as01","輪胎","{'彎度': 4, '紋路': 3, '臉頰': 3, '皺摺': 2, '臉': 2, '額頭': 2, '外觀': 2, '形狀': 2, '風格': 1, '帳子': 1, '宏論': 1, '簡冊': 1, '腳指甲': 1, '美醜': 1, '胸飾': 1, '樣式': 1, '頭頂': 1, '長度': 1}","[['輪胎', '車', '交通工具', '器具', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","輪軸","{'榫頭': 9, '滑輪': 6, '煞車': 5, '輪胎': 4, '腳踏車': 1, '彎度': 1, '活門': 1, '胸飾': 1, '蓋子': 1, '螺絲': 1}","[['榫頭', '木', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","輪軸","{'榫頭': 9, '滑輪': 6, '煞車': 5, '輪胎': 4, '腳踏車': 1, '彎度': 1, '活門': 1, '胸飾': 1, '蓋子': 1, '螺絲': 1}","[['榫頭', '木', '天然物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
"as01","鈕扣","{'榫頭': 9, '滑輪': 6, '煞車': 5, '輪胎': 4, '腳踏車': 1, '彎度': 1, '活門': 1, '胸飾': 1, '蓋子': 1, '螺絲': 1}","[['鈕扣', '衣飾', '衣物', '人工物', '無生物', '物質', '萬物', '物體', '事物', 'TopNode']]"
